PID,HP_X,HP_Y,HP_Z,HR_X,HR_Y,HR_Z,HR_W,LP_X,LP_Y,LP_Z,LR_X,LR_Y,LR_Z,LR_W,RP_X,RP_Y,RP_Z,RR_X,RR_Y,RR_Z,RR_W
1,2.601009,3.395563,-3.938463,-0.01275795,-0.9938106,-0.1018547,-0.04246587,2.621493,0.3022431,-3.966987,0.06707919,0.05173209,-0.9963861,-0.00623236,2.621493,0.3022431,-3.966987,-0.00623236,-0.9963862,-0.05173208,-0.06707919
1,2.579444,3.428837,-3.883517,-0.01001053,-0.9844176,-0.1750874,-0.01288811,2.598322,0.332032,-3.934651,0.03822413,0.112015,-0.9929115,-0.01087946,2.598322,0.332032,-3.934651,-0.01087946,-0.9929115,-0.112015,-0.03822413
1,2.568341,3.449693,-3.828645,-0.01286439,-0.9760962,-0.2169585,0.000129975,2.57783,0.3626035,-3.882244,0.01243245,0.1755326,-0.9843382,-0.01059384,2.57783,0.3626035,-3.882244,-0.01059384,-0.9843382,-0.1755326,-0.01243245
1,2.568085,3.461389,-3.789989,-0.01348651,-0.9708588,-0.2391313,-0.00822421,2.566702,0.3830492,-3.830866,0.001499757,0.2162939,-0.9762417,-0.01291299,2.566702,0.3830492,-3.830866,-0.01291299,-0.9762418,-0.2162939,-0.001499757
1,2.607215,3.462051,-3.771467,-0.01411842,-0.9665155,-0.2387752,-0.09292451,2.567741,0.3951102,-3.795065,0.01266317,0.2368623,-0.9713721,-0.01312334,2.567741,0.3951102,-3.795065,-0.01312334,-0.9713721,-0.2368623,-0.01266317
1,2.653737,3.458721,-3.747524,-0.001355699,-0.9501078,-0.2310228,-0.2095753,2.618717,0.3950799,-3.768718,0.1274679,0.2359996,-0.963295,-0.01090411,2.618717,0.3950799,-3.768718,-0.01090411,-0.963295,-0.2359996,-0.1274679
1,2.679077,3.457138,-3.717277,0.02475728,-0.9271216,-0.232478,-0.2928937,2.658648,0.3931211,-3.743425,0.2259146,0.2316613,-0.9461856,0.005339248,2.658648,0.3931211,-3.743425,0.005339248,-0.9461856,-0.2316613,-0.2259146
1,2.69397,3.449537,-3.692211,0.03790566,-0.908475,-0.224563,-0.3504393,2.680641,0.3894855,-3.715646,0.2993884,0.2310568,-0.9253274,0.02736149,2.680641,0.3894855,-3.715646,0.02736149,-0.9253274,-0.2310568,-0.2993884
1,2.731707,3.422697,-3.675068,0.03819931,-0.8780079,-0.1729217,-0.4446808,2.696614,0.3813341,-3.692898,0.3616848,0.2195175,-0.9053565,0.03641102,2.696614,0.3813341,-3.692898,0.03641101,-0.9053566,-0.2195175,-0.3616848
1,2.775176,3.381123,-3.661106,-0.0318129,0.836747,0.1005548,0.5373371,2.734488,0.3526233,-3.676263,-0.4561693,-0.1623707,0.8741968,-0.03640398,2.734488,0.3526233,-3.676263,-0.03640398,0.8741968,0.1623707,0.4561693
1,2.810991,3.351576,-3.653289,-0.03180882,0.8134108,0.05150412,0.5785312,2.776921,0.3160757,-3.663475,-0.5334127,-0.1025324,0.8389339,-0.03388105,2.776921,0.3160757,-3.663475,-0.03388105,0.8389339,0.1025324,0.5334127
1,2.84207,3.316511,-3.649001,-0.0147587,0.8038709,-0.01556524,0.5944169,2.811013,0.284791,-3.656983,-0.5760443,-0.04809938,0.815466,-0.02957506,2.811013,0.284791,-3.656983,-0.02957506,0.815466,0.04809938,0.5760443
1,2.859492,3.295169,-3.647179,0.004587134,0.8112776,-0.06096468,0.5814558,2.839686,0.2525978,-3.652262,-0.5914702,0.01080688,0.8061195,-0.01475246,2.839686,0.2525978,-3.652262,-0.01475246,0.8061195,-0.01080688,0.5914702
1,2.867095,3.284859,-3.646885,0.01772179,0.8247827,-0.08088686,0.5593538,2.861631,0.2269528,-3.647985,-0.5758762,0.06243103,0.8151069,0.008350313,2.861631,0.2269528,-3.647985,0.008350313,0.8151069,-0.06243103,0.5758762
1,2.872943,3.28184,-3.653959,0.02625124,0.8391098,-0.09969966,0.5341027,2.868719,0.218606,-3.649795,-0.5544862,0.08468992,0.8276448,0.01941643,2.868719,0.218606,-3.649795,0.01941643,0.8276448,-0.08468992,0.5544862
1,2.870614,3.281789,-3.676691,0.03201031,0.8594712,-0.1147097,0.497118,2.8726,0.2155276,-3.659289,-0.5294489,0.1015683,0.8417806,0.02780859,2.8726,0.2155276,-3.659289,0.02780859,0.8417806,-0.1015683,0.5294489
1,2.847731,3.294425,-3.71558,0.03340678,0.8976918,-0.1252718,0.421118,2.867485,0.2162364,-3.6827,-0.4883151,0.1185197,0.8639778,0.03230742,2.867485,0.2162364,-3.6827,0.03230742,0.8639778,-0.1185197,0.4883151
1,2.757599,3.33037,-3.77949,-0.01491084,-0.9754409,0.1105721,-0.1899122,2.842803,0.230841,-3.721879,0.3998931,-0.1234383,-0.9077441,-0.02914074,2.842803,0.230841,-3.721879,-0.02914074,-0.9077442,0.1234382,-0.3998932
1,2.58252,3.380188,-3.777065,-0.02421415,-0.9728462,0.05789266,0.2227837,2.751334,0.2651334,-3.779999,0.1622607,-0.1048098,-0.9810322,-0.01619545,2.751334,0.2651334,-3.779999,-0.01619545,-0.9810322,0.1048098,-0.1622607
1,2.474069,3.425596,-3.683621,-0.05728373,-0.8407598,-0.000730216,0.5383688,2.591299,0.3111196,-3.774673,-0.2090226,-0.05969337,-0.9757054,-0.02730057,1.974845,2.122956,-3.191545,0.3931959,-0.4203774,-0.2043295,0.7917887
1,2.442589,3.446929,-3.610177,-0.06822233,-0.709202,-0.03538945,0.7008038,2.211228,2.345424,-3.401277,-0.5935831,-0.1104295,-0.7025223,-0.3767318,1.945699,2.114006,-3.076956,0.2545129,-0.3431599,-0.3533363,0.8322367
1,2.430139,3.454436,-3.576176,-0.07463007,-0.6255313,-0.04330009,0.7754135,2.100046,2.225772,-3.231465,-0.5768018,-0.3939297,-0.4785255,-0.5321019,2.035204,2.247376,-2.990725,0.1734871,-0.2948121,-0.3886599,0.85553
1,2.424353,3.467456,-3.573128,-0.1036871,-0.56417,-0.04720964,0.8177607,2.06117,2.311809,-3.265762,-0.6015328,-0.3078314,-0.4985112,-0.5430329,2.158635,2.319104,-2.932235,0.2869355,-0.2516131,-0.3338847,0.8619049
1,2.415898,3.47847,-3.60141,-0.1328809,-0.5399024,-0.04419945,0.8299967,2.059366,2.281975,-3.222627,-0.6199934,-0.3038004,-0.5026952,-0.5202029,2.421659,0.4026498,-3.580291,-0.1089152,-0.5627871,-0.04733097,0.8180269
1,2.376391,3.458198,-3.687151,-0.1178422,-0.6561915,0.008730604,0.745285,2.074531,2.329649,-3.177092,-0.615098,-0.3516013,-0.4386537,-0.5528237,2.409159,0.4106277,-3.61044,-0.1293798,-0.5571483,-0.03773476,0.8194039
1,2.352275,3.423174,-3.776541,-0.06158071,-0.7873539,0.0648435,0.6099811,2.108357,2.268331,-3.143788,-0.6321504,-0.3698222,-0.4666286,-0.4958581,2.371938,0.3892585,-3.691859,-0.1067066,-0.6699395,0.01666622,0.7345183
1,2.349076,3.403448,-3.820109,-0.03716204,-0.8429263,0.07834987,0.530995,2.118144,2.123336,-3.059125,-0.6387516,-0.3609373,-0.5006944,-0.4593754,2.351316,0.3566998,-3.77408,-0.06341314,-0.78557,0.06016838,0.6125671
1,2.342312,3.402209,-3.830152,-0.02734936,-0.845557,0.07744697,0.5275295,2.107638,2.355524,-3.241453,-0.5890331,-0.3621671,-0.4782338,-0.5414493,2.347015,0.3387424,-3.817843,-0.03822897,-0.8352589,0.07441629,0.5434551
1,2.327534,3.402112,-3.833287,-0.01947474,-0.8435718,0.07326382,0.5316388,2.110721,2.324909,-3.240849,-0.5906484,-0.4391909,-0.4615308,-0.4952123,2.341095,0.3357496,-3.831037,-0.02863573,-0.8441837,0.07591712,0.5298779
1,2.304467,3.404849,-3.822833,-0.02265361,-0.8365983,0.0705517,0.5427822,2.104585,2.31775,-3.24566,-0.5605601,-0.4875504,-0.4671706,-0.4793941,2.328052,0.3351486,-3.833778,-0.02084634,-0.8438659,0.07345229,0.5310938
1,2.294677,3.425124,-3.800132,-0.03318588,-0.829312,0.03801824,0.5565025,2.089614,2.326109,-3.227979,-0.5453197,-0.5128089,-0.4517377,-0.4853725,2.300177,0.3408661,-3.820645,-0.02361282,-0.8349826,0.06646119,0.5457375
1,2.346147,3.492753,-3.764372,-0.112235,-0.8220689,-0.08593085,0.5515632,2.069493,2.335541,-3.231666,-0.5974832,-0.449228,-0.4445541,-0.493538,2.297642,0.3693901,-3.797726,-0.05122564,-0.8304607,0.01254898,0.5545751
1,2.428956,3.520076,-3.720211,-0.1500867,-0.8049468,-0.1394122,0.5568652,2.1157,2.18962,-3.164813,-0.6253346,-0.4431427,-0.524346,-0.371002,2.35121,0.4248532,-3.762654,-0.1121514,-0.820778,-0.08351284,0.5538694
1,2.513168,3.527873,-3.68323,-0.1632239,-0.7936352,-0.1534665,0.5656405,2.428429,0.4524643,-3.720869,-0.5577138,0.1350008,-0.8057419,-0.1466637,2.428429,0.4524643,-3.720869,-0.1466637,-0.8057419,-0.1350008,0.5577138
1,2.58979,3.51109,-3.677441,-0.1629267,-0.7976065,-0.1431023,0.5628504,2.507018,0.4609921,-3.687495,-0.564921,0.1514164,-0.7949203,-0.1613663,2.507018,0.4609921,-3.687495,-0.1613663,-0.7949203,-0.1514164,0.564921
1,2.664767,3.502775,-3.673418,-0.1579206,-0.7998593,-0.1386525,0.5621936,2.582386,0.4475868,-3.679856,-0.5632151,0.1444617,-0.7974638,-0.1611559,2.582386,0.4475868,-3.679856,-0.1611559,-0.7974638,-0.1444617,0.5632151
1,2.716413,3.494512,-3.681703,-0.143426,-0.7965094,-0.1322988,0.5722752,2.674505,0.434357,-3.676056,-0.5624845,0.1368707,-0.8005602,-0.1548577,2.674505,0.434357,-3.676056,-0.1548576,-0.8005603,-0.1368707,0.5624846
1,2.763631,3.520034,-3.698485,-0.1788757,-0.7656806,-0.1694709,0.5941517,2.721028,0.4311793,-3.684924,-0.5777668,0.1366934,-0.7911339,-0.1469951,2.721028,0.4311793,-3.684924,-0.1469951,-0.7911339,-0.1366934,0.5777668
1,2.762131,3.522345,-3.730397,-0.2027517,-0.7362092,-0.158175,0.625994,2.761288,0.453362,-3.703459,-0.5988336,0.1654276,-0.761949,-0.1829364,2.761288,0.453362,-3.703459,-0.1829364,-0.761949,-0.1654276,0.5988336
1,2.714265,3.521033,-3.7687,-0.2146518,-0.7083662,-0.1492579,0.6556401,2.756188,0.4569373,-3.736791,-0.6282212,0.156397,-0.7346942,-0.2027378,2.756188,0.4569373,-3.736791,-0.2027377,-0.7346942,-0.156397,0.6282212
1,2.613472,3.508448,-3.810624,-0.2218576,-0.6664814,-0.136687,0.6984972,2.704964,0.4543539,-3.773111,-0.6608231,0.1487078,-0.7036433,-0.2146739,2.704964,0.4543539,-3.773111,-0.2146739,-0.7036433,-0.1487078,0.6608231
1,2.482085,3.510388,-3.848394,-0.2215852,-0.5989086,-0.1316218,0.7582112,2.610278,0.4428275,-3.812022,-0.7014307,0.1385261,-0.6632819,-0.2210491,2.610278,0.4428275,-3.812022,-0.2210491,-0.6632819,-0.1385261,0.7014307
1,2.342648,3.525795,-3.897231,-0.2311272,-0.5332849,-0.1135613,0.8057861,2.485216,0.4446285,-3.848457,-0.755538,0.1297638,-0.6019681,-0.2235128,2.485216,0.4446285,-3.848457,-0.2235128,-0.6019682,-0.1297638,0.7555381
1,2.221251,3.534026,-3.937005,-0.2247847,-0.4617517,-0.09524786,0.8527514,2.351811,0.458612,-3.893315,-0.8028343,0.1141031,-0.5381953,-0.2297466,2.351811,0.458612,-3.893315,-0.2297466,-0.5381953,-0.1141031,0.8028343
1,2.12405,3.538321,-3.970991,-0.2169233,-0.3857838,-0.07485358,0.893595,2.19956,0.4682161,-3.945263,-0.8620929,0.09049265,-0.4465879,-0.2217345,2.19956,0.4682161,-3.945263,-0.2217345,-0.4465879,-0.09049265,0.8620929
1,2.051014,3.535715,-3.988805,-0.2124806,-0.3033072,-0.05656766,0.9271769,2.108885,0.4716508,-3.975308,-0.898001,0.07207634,-0.3752277,-0.2181825,2.108885,0.4716508,-3.975308,-0.2181825,-0.3752277,-0.07207634,0.898001
1,2.027805,3.528306,-3.984256,-0.1975077,-0.162442,-0.03708509,0.9660373,2.046576,0.4684616,-3.987875,-0.9333361,0.05411926,-0.2865679,-0.2093654,2.046576,0.4684616,-3.987875,-0.2093654,-0.2865679,-0.05411926,0.9333361
1,2.039139,3.517235,-3.981026,-0.1748724,0.01567252,-0.01203283,0.9843928,2.025989,0.4626645,-3.984795,-0.9692509,0.03356604,-0.1452269,-0.1957939,2.52899,-0.6513757,-3.46676,-0.9382201,0.2732142,-0.06332891,0.202698
1,2.050372,3.504138,-3.984566,-0.1472165,0.1448799,0.00259838,0.9784327,2.193478,2.344437,-3.481233,-0.7578601,-0.5971894,-0.06469796,-0.2546119,2.036912,0.4507444,-3.983593,-0.175014,0.0134253,-0.0132862,0.9843848
1,2.050209,3.481158,-3.978159,-0.108448,0.2376244,0.006691666,0.965261,2.231735,2.377932,-3.507403,-0.7637521,-0.6256102,0.03651116,-0.1547955,2.744747,2.216199,-3.648461,-0.1616612,0.4058845,-0.4918001,0.7531641
1,2.038499,3.440154,-3.956952,-0.02957447,0.2914751,0.01484303,0.9560059,2.270377,2.406389,-3.520164,-0.7540128,-0.6432198,0.08756594,-0.1003262,2.760654,2.235273,-3.791091,-0.205897,0.5415317,-0.4788662,0.6595734
1,2.012684,3.401548,-3.929163,0.05771753,0.2919697,0.014482,0.9545746,2.302553,2.403784,-3.510193,-0.7156054,-0.6868452,0.09924884,-0.07938683,2.728634,2.325381,-3.921325,-0.2499843,0.6472232,-0.4089719,0.5927494
1,1.97478,3.374247,-3.903828,0.1138066,0.2594001,0.009500226,0.958994,2.309994,2.399716,-3.489027,-0.6807084,-0.7269541,0.07660191,-0.04802058,2.739895,2.290171,-3.979301,-0.3207473,0.6346322,-0.416133,0.566742
1,1.928218,3.354995,-3.877764,0.1581338,0.1850907,0.02005752,0.9697076,2.284622,2.385854,-3.471445,-0.6761507,-0.7320429,0.04556339,-0.06969584,2.709785,2.277804,-3.995696,-0.3335814,0.6419448,-0.4202957,0.5477062
1,1.885808,3.339373,-3.847916,0.1877302,0.09916283,0.03668853,0.9765132,2.235356,2.357316,-3.448416,-0.6853485,-0.7216271,0.003552142,-0.09766872,2.717016,2.22146,-3.944443,-0.2765112,0.6227204,-0.4400005,0.5849448
1,1.86001,3.329765,-3.816087,0.209944,0.0292271,0.04929446,0.9760325,2.131084,2.253503,-3.412442,-0.7132562,-0.6878575,-0.08974102,-0.1003209,2.685006,2.214885,-3.856212,-0.2140695,0.6040434,-0.4592734,0.6151209
1,1.854545,3.326612,-3.767726,0.2117644,-0.004249768,0.0529284,0.9758772,2.041579,2.179497,-3.384798,-0.7142932,-0.6559197,-0.2328655,-0.07299486,2.66508,2.207178,-3.77731,-0.175687,0.5874224,-0.4629985,0.6400792
1,1.866541,3.316826,-3.696639,0.2249621,-0.01996534,0.05432856,0.9726468,1.927045,2.090167,-3.345612,-0.6448486,-0.6381709,-0.418934,0.03744908,2.632307,2.203663,-3.654195,-0.1546379,0.5369931,-0.4394426,0.7032892
1,1.89819,3.303951,-3.588248,0.2347896,-0.03418349,0.05240078,0.9700307,1.863368,2.058698,-3.311539,-0.5582542,-0.6400582,-0.5140507,0.120124,2.478761,2.24727,-3.500068,-0.145718,0.5177897,-0.3826157,0.7511759
1,1.958214,3.290017,-3.428667,0.2402485,-0.04784052,0.04653792,0.9684142,1.821031,2.043301,-3.271256,-0.5374836,-0.6438328,-0.5348684,0.1025019,2.430952,2.223377,-3.32245,-0.01487052,0.5439047,-0.3383534,0.7677653
1,2.039705,3.258034,-3.211038,0.2492408,-0.07698225,0.0448559,0.9643344,1.790175,2.039717,-3.220451,-0.5380734,-0.612395,-0.5772012,0.04783461,2.368407,2.180866,-3.110081,0.04460545,0.5519809,-0.2643068,0.7896008
1,2.123586,3.244615,-2.97331,0.2702459,-0.1038976,0.03371901,0.9565749,1.760453,2.008571,-3.106463,-0.5488769,-0.5553365,-0.6240737,-0.02945396,2.29822,2.154775,-2.85676,0.1235113,0.5270486,-0.1894529,0.81919
1,2.186069,3.214231,-2.810616,0.279891,-0.1239014,0.02521924,0.9516688,1.766128,2.033057,-3.000326,-0.5631648,-0.5250089,-0.6330024,-0.0807412,2.218249,2.060606,-2.524143,0.1887377,0.5421791,-0.1251412,0.8091722
1,2.235966,3.175411,-2.72571,0.2894028,-0.1425637,0.007586998,0.946501,1.782619,2.064049,-2.933811,-0.5609517,-0.5185466,-0.6365545,-0.1060243,2.093223,1.896405,-2.10861,0.172676,0.5501977,-0.07925349,0.8131325
1,2.257747,3.176216,-2.737106,0.3118057,-0.1265197,-0.008524996,0.941646,1.792026,2.048653,-2.91586,-0.5680606,-0.5130807,-0.6260932,-0.1485353,2.015035,1.690846,-1.87385,0.1952396,0.5892131,-0.00949137,0.7839766
1,2.247352,3.191396,-2.781781,0.2940207,-0.1217502,-0.006897775,0.9479879,1.80366,2.052094,-2.943855,-0.5896912,-0.4921708,-0.6334357,-0.09376236,2.098078,1.724067,-2.006786,0.1839814,0.6244946,-0.001161079,0.7590494
1,2.24131,3.200493,-2.787487,0.2919595,-0.1321249,0.009975907,0.947208,1.837815,2.039956,-2.945824,-0.5942373,-0.5212622,-0.6066726,-0.08435758,2.313198,1.952291,-2.316569,0.135026,0.6422181,-0.07199515,0.751093
1,2.257704,3.197262,-2.72482,0.2807046,-0.1474372,0.01092411,0.9483396,1.895637,2.020811,-2.94691,-0.5759379,-0.5427665,-0.6076685,-0.06662551,2.315705,1.863699,-2.264703,-0.07699619,0.5419068,-0.3800634,0.7456275
1,2.274451,3.170738,-2.627401,0.2761786,-0.1665109,0.01420666,0.9464659,1.91182,2.02204,-2.937204,-0.5662811,-0.5317391,-0.6234854,-0.08857319,2.176503,1.792002,-1.966913,-0.04649561,0.510928,-0.3641585,0.7772897
1,2.286604,3.173298,-2.591646,0.2794969,-0.1745912,0.001499725,0.9441383,1.925004,2.023415,-2.928672,-0.5392991,-0.510435,-0.663469,-0.09176836,2.051358,1.629271,-1.812063,0.04226236,0.4706765,-0.2528643,0.8442376
1,2.302655,3.226809,-2.65353,0.2499193,-0.1616718,0.007523961,0.9546444,1.93387,2.040435,-2.942972,-0.5496258,-0.4811659,-0.6769756,-0.08997153,2.101669,1.630247,-1.855147,0.06223226,0.4790716,-0.1844487,0.8559183
1,2.321277,3.292377,-2.793424,0.2008873,-0.1360688,0.005657201,0.9701019,1.941467,2.064812,-2.925402,-0.5550863,-0.5176564,-0.641655,-0.110408,2.221048,1.932401,-1.814208,-0.02289594,0.4980027,-0.3440067,0.7956937
1,2.339727,3.3488,-2.959472,0.1423221,-0.09499179,0.01597611,0.9851222,1.950121,2.08745,-2.927467,-0.5919105,-0.5307487,-0.5949704,-0.1181445,2.347096,2.498217,-1.76775,-0.1353696,0.4287845,-0.5367435,0.7139506
1,2.351557,3.371669,-3.126064,0.1213563,-0.04965141,0.01180528,0.9912962,1.991121,2.122,-2.927356,-0.6121269,-0.5796291,-0.5174789,-0.1467871,2.440319,2.715067,-1.96953,-0.2240897,0.3773887,-0.5725145,0.6925235
1,2.352784,3.365239,-3.268479,0.1379759,-0.01542538,0.01148927,0.9902488,2.029087,2.131406,-2.994502,-0.6638708,-0.5664122,-0.4540161,-0.1797836,2.529941,2.523713,-2.311918,-0.2293256,0.3788517,-0.5744283,0.6884136
1,2.359522,3.350175,-3.381118,0.1740349,0.00788132,0.01327449,0.9846185,2.073919,2.091156,-3.103811,-0.697107,-0.5654765,-0.402756,-0.1790695,2.578586,2.107955,-2.703021,-0.09245814,0.4408249,-0.4581579,0.7663004
1,2.364395,3.345648,-3.468022,0.1992882,0.03412431,0.00338745,0.9793407,2.117471,2.093745,-3.185125,-0.709815,-0.5814314,-0.3647736,-0.1582419,2.616021,2.119353,-2.836043,-0.05300161,0.5025495,-0.4252873,0.7508432
1,2.362721,3.339566,-3.531962,0.206691,0.05407624,-0.00240366,0.9769078,2.143153,2.102938,-3.227836,-0.7197872,-0.5986771,-0.3279102,-0.1263611,2.646881,2.25709,-3.014702,-0.07098533,0.5463747,-0.4043283,0.7300373
1,2.365274,3.338496,-3.582907,0.2028395,0.05661274,-0.002039237,0.977572,2.137295,2.112463,-3.270338,-0.7092646,-0.6137238,-0.3175652,-0.139424,2.667084,2.158566,-3.165084,-0.1812582,0.3813495,-0.5927109,0.6858659
1,2.372344,3.343083,-3.618662,0.2007019,0.05482567,-0.004552495,0.9781064,2.134177,2.120506,-3.311871,-0.6920898,-0.6141165,-0.3435223,-0.160826,2.654389,2.196502,-3.059417,-0.1377902,0.4208231,-0.5819271,0.6821163
1,2.3675,3.349786,-3.629083,0.195949,0.05273991,-0.008166955,0.9791608,2.130443,2.133821,-3.31422,-0.7008629,-0.6078476,-0.340988,-0.1517884,2.66362,2.201949,-2.907582,-0.05750289,0.6080715,-0.3676125,0.7012871
1,2.348831,3.354232,-3.62514,0.1896215,0.05058792,-0.005087924,0.98054,2.118073,2.152702,-3.317639,-0.7040077,-0.6100402,-0.321203,-0.1704489,2.649942,2.30378,-2.988169,-0.03560572,0.6698933,-0.2825275,0.6856774
1,2.332968,3.35517,-3.624534,0.1910333,0.04771066,0.004327852,0.9804139,2.098747,2.148613,-3.316075,-0.6864009,-0.6205354,-0.3269058,-0.1921519,2.705873,2.230441,-3.105055,-0.1652204,0.5210601,-0.5992039,0.5849386
1,2.319147,3.358556,-3.629551,0.1893977,0.0497251,0.007462075,0.9806122,2.096081,2.141599,-3.318227,-0.6817994,-0.6150944,-0.3517023,-0.1819727,2.694962,2.366101,-3.048856,-0.2594867,0.540857,-0.5664796,0.5650145
1,2.303436,3.36034,-3.636274,0.1846795,0.0410572,0.00882131,0.9819012,2.09282,2.150225,-3.309519,-0.6869423,-0.6168568,-0.3480335,-0.1626979,2.718397,2.351841,-2.979988,-0.1751503,0.5161324,-0.434952,0.7167612
1,2.291182,3.366832,-3.644029,0.1744765,0.02789983,0.01742106,0.9841118,2.076788,2.157726,-3.310367,-0.6804235,-0.621774,-0.3428443,-0.1813252,2.695001,2.246511,-2.932343,-0.08665403,0.5026445,-0.2817104,0.8126985
1,2.283405,3.374165,-3.653784,0.1644974,0.02119549,0.02200486,0.9859043,2.048359,2.168169,-3.301916,-0.6599961,-0.6311628,-0.3549772,-0.2000748,2.698123,2.439822,-2.800086,-0.1985549,0.5020188,-0.4097768,0.7352796
1,2.266685,3.382313,-3.654911,0.1500928,0.01884431,0.02135845,0.9882616,2.043108,2.187237,-3.280443,-0.6645892,-0.6287009,-0.3466563,-0.2070887,2.702949,2.682176,-2.703781,-0.2921501,0.4635045,-0.5292972,0.6478088
1,2.241642,3.385079,-3.648359,0.1386745,0.01552721,0.02878728,0.9897978,2.030334,2.22483,-3.269613,-0.6617527,-0.6401255,-0.2995893,-0.2501382,2.657587,2.615835,-2.751643,-0.2309352,0.4400208,-0.5084633,0.7032182
1,2.218653,3.385844,-3.639003,0.1307845,-0.006052368,0.04192563,0.9905055,2.014876,2.329468,-3.345397,-0.6337323,-0.6617934,-0.2963723,-0.2694001,2.651952,2.374378,-3.022783,-0.1456325,0.4249298,-0.4573407,0.7675059
1,2.209748,3.373741,-3.629574,0.142176,-0.01614979,0.05193147,0.9883462,1.956986,2.428255,-3.366868,-0.621053,-0.6602156,-0.2190268,-0.3611591,2.694294,2.320029,-3.125188,-0.1393301,0.4413186,-0.5483931,0.696484
1,2.205065,3.35232,-3.619263,0.1691171,-0.02792561,0.05880188,0.9834439,1.820326,2.489639,-3.590572,-0.4806291,-0.6358982,-0.06498391,-0.6003385,2.716558,2.715631,-3.165936,-0.2188315,0.3076896,-0.7145744,0.5889171
1,2.194433,3.336387,-3.628625,0.1965249,-0.05808747,0.06617393,0.9765372,2.204734,0.2828535,-3.621178,-0.9826891,-0.05969159,-0.03056832,0.1726982,2.701956,3.125966,-3.400329,-0.1819738,0.1386446,-0.7222883,0.6526583
1,2.175487,3.332692,-3.6332,0.2016091,-0.08873071,0.06400357,0.9733366,2.193047,0.270018,-3.628627,-0.9768023,-0.0649233,-0.06140003,0.194608,2.193047,0.270018,-3.628627,0.194608,-0.06140003,0.0649233,0.9768023
1,2.155558,3.328526,-3.632148,0.2038623,-0.102134,0.06642888,0.9713887,2.17438,0.2648298,-3.634315,-0.9734512,-0.06446449,-0.0882222,0.2011318,2.17438,0.2648298,-3.634315,0.2011318,-0.0882222,0.06446449,0.9734512
1,2.139216,3.330084,-3.6237,0.2009279,-0.1036654,0.06507079,0.9719297,2.153947,0.2631103,-3.63236,-0.972033,-0.06463989,-0.1006476,0.2020985,2.153947,0.2631103,-3.63236,0.2020985,-0.1006476,0.06463989,0.972033
1,2.117629,3.33001,-3.604825,0.2011455,-0.1071186,0.06613509,0.9714383,2.133156,0.2635213,-3.619801,-0.9719228,-0.0646416,-0.1026004,0.2016453,2.133156,0.2635213,-3.619801,0.2016453,-0.1026003,0.06464161,0.9719227
1,2.098366,3.326712,-3.575014,0.2046473,-0.1159787,0.07050103,0.9693803,2.113219,0.2626565,-3.599881,-0.9709531,-0.06682378,-0.1094777,0.2019886,2.113219,0.2626565,-3.599881,0.2019886,-0.1094777,0.06682378,0.9709531
1,2.06745,3.331809,-3.523968,0.1894261,-0.1496278,0.06980582,0.9679134,2.092244,0.259959,-3.567635,-0.9690772,-0.07007559,-0.1221296,0.2026407,2.092244,0.259959,-3.567635,0.2026407,-0.1221296,0.07007559,0.9690772
1,2.036908,3.354997,-3.430251,0.1294542,-0.1742581,0.0522707,0.9747531,2.063026,0.267612,-3.513706,-0.9686825,-0.06839966,-0.1533771,0.1828969,2.063026,0.267612,-3.513706,0.1828969,-0.1533771,0.06839966,0.9686825
1,2.021174,3.382925,-3.308873,0.07436341,-0.1961905,0.005344847,0.9777274,2.034975,0.2905853,-3.423583,-0.9751335,-0.046819,-0.1754846,0.1269955,2.034975,0.2905853,-3.423583,0.1269955,-0.1754846,0.046819,0.9751335
1,2.022333,3.381894,-3.138719,0.04115666,-0.209523,-0.01878706,0.9767565,2.021254,0.3154696,-3.304411,-0.9775903,-0.005561095,-0.1959571,0.07672767,2.021254,0.3154696,-3.304411,0.07672767,-0.1959571,0.005561095,0.9775903
1,2.033766,3.407579,-2.929541,0.04138586,-0.2137874,-0.02918995,0.9755666,2.021966,0.3209107,-3.145828,-0.9764667,0.01529175,-0.2087671,0.05191696,2.021966,0.3209107,-3.145828,0.05191696,-0.2087671,-0.01529175,0.9764667
1,2.051849,3.424427,-2.726246,0.02078602,-0.1986997,-0.04086941,0.9789873,2.03348,0.3340147,-2.945048,-0.9760011,0.02902508,-0.2119302,0.04080585,2.03348,0.3340147,-2.945048,0.04080585,-0.2119302,-0.02902508,0.9760011
1,2.051188,3.457507,-2.566623,0.01682759,-0.2129487,-0.03779914,0.9761869,2.050215,0.3654795,-2.689065,-0.9785672,0.0385796,-0.2011216,0.02163382,2.050215,0.3654795,-2.689065,0.02163382,-0.2011216,-0.0385796,0.9785672
1,2.054954,3.494721,-2.464566,0.003799279,-0.200157,-0.04089236,0.9789028,2.048004,0.3980323,-2.548781,-0.9765036,0.03835825,-0.2110621,0.02054749,2.048004,0.3980323,-2.548781,0.02054749,-0.2110621,-0.03835825,0.9765036
1,2.05359,3.50359,-2.411717,-0.03222784,-0.1613759,-0.05116563,0.9850388,2.054276,0.4283139,-2.457123,-0.9804311,0.04535683,-0.1915327,-0.00357375,2.054276,0.4283139,-2.457123,-0.00357375,-0.1915327,-0.04535683,0.9804311
